path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KB28-003__succ__p.adb_6_23_range_check___00.smt2,UNSAT,13,17890,UNSAT,16,17910,UNSAT,11,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_45_22_assert___00.smt2,UNSAT,15,17790,UNSAT,11,17810,UNSAT,11,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__storage_place_attributes.adb_73_22_assert___00.smt2,UNSAT,15,17880,UNSAT,13,17900,UNSAT,21,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC22-015__succ_overflow__p.adb_37_31_overflow_check___00.smt2,UNSAT,16,17880,UNSAT,15,17900,UNSAT,17,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC20-032__succ_pred__p.adb_41_38_overflow_check___00.smt2,UNSAT,14,17880,UNSAT,13,17900,UNSAT,20,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/stopwatch__timer.adb_16_17_ceiling__priority_protocol___00.smt2,UNSAT,14,17880,UNSAT,13,17900,UNSAT,20,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S702-024__record_attributes_in_allocators__test_constr.adb_39_22_assert___00.smt2,SAT,16,18570,SAT,31,51340,SAT,33,51340
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/O429-052__flow_tasking_review__unsync_access__bar.adb_16_17_range_check___00.smt2,UNSAT,17,17980,UNSAT,14,18000,UNSAT,20,18000
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_19_22_assert___00.smt2,UNSAT,14,17790,UNSAT,14,17810,UNSAT,18,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_51_22_assert___00.smt2,UNSAT,14,17790,UNSAT,11,17810,UNSAT,23,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__nested_packages.adb_62_10_dead_code___00.smt2,SAT,15,17790,SAT,12,17810,SAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/R123-023__flow_unused_variable__q.adb_2_21_range_check___00.smt2,UNSAT,15,17790,UNSAT,18,17810,UNSAT,14,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/PA11-007__depchain__a-reatim.ads_6_4_assert___00.smt2,SAT,15,17790,SAT,12,17810,SAT,13,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__component_size_attribute.adb_43_7_assert___00.smt2,SAT,14,17790,SAT,16,17810,SAT,21,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__real_world__real_world.adb_45_21_range_check___00.smt2,UNSAT,17,17890,UNSAT,12,17910,UNSAT,21,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S702-024__record_attributes_in_allocators__test_constr.adb_39_37_null_pointer_dereference___00.smt2,UNSAT,13,17990,UNSAT,13,18000,UNSAT,16,18000
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/L316-015__all__a1.adb_4_5_precondition___00.smt2,UNSAT,13,17790,UNSAT,15,17810,UNSAT,17,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S711-051__constrained_attr__test_constrained.adb_34_28_null_pointer_dereference___00.smt2,UNSAT,14,17880,UNSAT,15,17900,UNSAT,17,17900
