path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_4vars_0ite_unsat.smt2,UNSAT,35,18470,UNSAT,67,51380,UNSAT,35,51380
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_3vars_1ite_unsat.smt2,UNSAT,26,18450,UNSAT,55,51320,UNSAT,51,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_8vars_2ite_unsat.smt2,UNSAT,100,19110,UNSAT,108,52510,UNSAT,91,52600
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_9vars_1ite_unsat.smt2,UNSAT,120,19160,UNSAT,71,52620,UNSAT,127,52710
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_6vars_2ite_unsat.smt2,UNSAT,103,18850,UNSAT,92,52030,UNSAT,107,52030
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_3vars_1ite_unsat.smt2,UNSAT,47,18450,UNSAT,54,51320,UNSAT,64,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_8vars_0ite_unsat.smt2,UNSAT,47,18820,UNSAT,75,52240,UNSAT,45,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_9vars_1ite_unsat.smt2,UNSAT,120,19160,UNSAT,107,52720,UNSAT,105,52810
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_3vars_2ite_unsat.smt2,UNSAT,31,18450,UNSAT,38,51320,UNSAT,55,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_3vars_2ite_unsat.smt2,UNSAT,56,18450,UNSAT,53,51320,UNSAT,73,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_4vars_3ite_unsat.smt2,UNSAT,131,18670,UNSAT,145,51680,UNSAT,155,51680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_9vars_2ite_unsat.smt2,UNSAT,141,19250,UNSAT,145,52790,UNSAT,155,52880
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_3vars_1ite_unsat.smt2,UNSAT,31,18450,UNSAT,51,51320,UNSAT,72,51320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,UNSAT,44,18820,UNSAT,56,52230,UNSAT,80,52230
