path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/63058_64ab9a7ef7b6c3492507_24_QF_UFDTNIA.smt2,SAT,2923,62610,SAT,4505,274440,UNKNOWN,10044,268020
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_31_QF_UFDTNIA.smt2,SAT,3758,58490,SAT,4417,118020,UNKNOWN,10027,117240
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_72_QF_UFDTNIA.smt2,UNSAT,3654,98530,UNSAT,6076,199940,UNSAT,9127,199940
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/52759_bec3a2272267494faeecb6bfaf253e3b_11_QF_UFDTNIA.smt2,SAT,1548,54500,SAT,1611,111460,UNKNOWN,10021,112500
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/44289_b077fc096b3d41cba49f8628caff7fa5_16_QF_UFDTNIA.smt2,SAT,5239,56910,SAT,6799,122280,UNKNOWN,10041,121920
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_39_QF_UFDTNIA.smt2,SAT,6655,70990,UNKNOWN,10032,142930,UNKNOWN,10036,154210
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/39657_1c7158801cd59dc13f05_44_QF_UFDTNIA.smt2,SAT,6973,55970,UNKNOWN,10031,117920,UNKNOWN,10037,116980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/44788_1965f0d6d94d5d8054ba_34_QF_UFDTNIA.smt2,UNSAT,8291,24270,UNKNOWN,10018,59280,UNKNOWN,10024,59520
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/39657_1c7158801cd59dc13f05_46_QF_UFDTNIA.smt2,SAT,8625,58140,UNKNOWN,10063,122800,UNKNOWN,10067,120660
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/39657_1c7158801cd59dc13f05_45_QF_UFDTNIA.smt2,SAT,9189,55320,UNKNOWN,10038,114040,UNKNOWN,10028,117020
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/93493_798593962ee29ad45ac8_52_QF_UFDTNIA.smt2,UNKNOWN,10019,73250,UNKNOWN,10020,133710,UNKNOWN,10022,132540
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/93493_27ab26d56d60426da02e50231269b6ff_51_QF_UFDTNIA.smt2,UNKNOWN,10014,76380,UNKNOWN,10018,136160,UNKNOWN,10025,142220
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/93493_1fdb6cc8eb9c4363b5838af9eb8c7f1f_53_QF_UFDTNIA.smt2,UNKNOWN,10008,58520,UNKNOWN,10038,187720,UNKNOWN,10019,186780
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/41958_32933c5a1384696720a2_62_QF_UFDTNIA.smt2,UNKNOWN,10017,25210,UNKNOWN,10031,60360,UNKNOWN,10017,60900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_73_QF_UFDTNIA.smt2,UNKNOWN,10019,119600,UNKNOWN,10029,184500,UNKNOWN,10035,185860
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/38347_092cc73601c78e45f4f9_55_QF_UFDTNIA.smt2,UNKNOWN,10013,21940,UNKNOWN,10047,56870,UNKNOWN,10019,57080
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_76_QF_UFDTNIA.smt2,UNKNOWN,10020,70480,UNKNOWN,10031,70500,UNKNOWN,10022,70500
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/38347_525a1ca0331f2bcbf520_54_QF_UFDTNIA.smt2,UNKNOWN,10018,105910,UNKNOWN,10030,175760,UNKNOWN,10042,180780
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/41958_32933c5a1384696720a2_63_QF_UFDTNIA.smt2,UNKNOWN,10013,23990,UNKNOWN,10047,59080,UNKNOWN,10025,59790
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/25959_5dee2e2f6ef44465a2bea4b085818948_67_QF_UFDTNIA.smt2,UNKNOWN,10011,47560,UNKNOWN,10046,93270,UNKNOWN,10028,96890
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/30078_f817a923328f75af7e60_28_QF_UFDTNIA.smt2,UNKNOWN,10016,130870,UNKNOWN,10047,239130,UNKNOWN,10030,266190
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/38347_092cc73601c78e45f4f9_57_QF_UFDTNIA.smt2,UNKNOWN,10008,24550,UNKNOWN,10024,60500,UNKNOWN,10007,60810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/25959_5dee2e2f6ef44465a2bea4b085818948_68_QF_UFDTNIA.smt2,UNKNOWN,10009,48860,UNKNOWN,10032,94880,UNKNOWN,10009,94670
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/25959_5dee2e2f6ef44465a2bea4b085818948_66_QF_UFDTNIA.smt2,UNKNOWN,10007,47180,UNKNOWN,10032,88190,UNKNOWN,10010,91040
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/25959_5dee2e2f6ef44465a2bea4b085818948_69_QF_UFDTNIA.smt2,UNKNOWN,10014,42740,UNKNOWN,10046,86110,UNKNOWN,10034,86660
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_32_QF_UFDTNIA.smt2,UNKNOWN,10019,214970,UNKNOWN,10047,280600,UNKNOWN,10035,309960
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/44788_1965f0d6d94d5d8054ba_36_QF_UFDTNIA.smt2,UNKNOWN,10007,30450,UNKNOWN,10032,69550,UNKNOWN,10013,69730
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/30078_f817a923328f75af7e60_27_QF_UFDTNIA.smt2,UNKNOWN,10015,125750,UNKNOWN,10047,207670,UNKNOWN,10039,219470
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_30_QF_UFDTNIA.smt2,UNKNOWN,10016,140130,UNKNOWN,10047,245780,UNKNOWN,10042,243020
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/93493_5990a6bf5f2740164f77_50_QF_UFDTNIA.smt2,UNKNOWN,10031,176040,UNKNOWN,10055,407670,UNKNOWN,10021,389730
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/25959_5dee2e2f6ef44465a2bea4b085818948_65_QF_UFDTNIA.smt2,UNKNOWN,10011,55410,UNKNOWN,10024,111640,UNKNOWN,10022,111420
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/940_590f27b1c3c800d3243e_33_QF_UFDTNIA.smt2,UNKNOWN,10019,171760,UNKNOWN,10071,273010,UNKNOWN,10026,280050
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/44788_1965f0d6d94d5d8054ba_35_QF_UFDTNIA.smt2,UNKNOWN,10012,28630,UNKNOWN,10047,65290,UNKNOWN,10007,66130
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/72658_63104dadde9c6026353f_71_QF_UFDTNIA.smt2,UNKNOWN,10010,24900,UNKNOWN,10048,58350,UNKNOWN,10007,58380
