path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_01.i_3_2_2.bpl_11.smt2,UNKNOWN,10025,24050,UNKNOWN,10040,58690,UNKNOWN,10049,58790
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_11.smt2,UNKNOWN,10019,25560,UNKNOWN,10021,60000,UNKNOWN,10077,60100
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_running.i_4_2_2.bpl_7.smt2,UNKNOWN,10028,24720,UNKNOWN,10042,58770,UNKNOWN,10054,59440
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_array1.i_3_2_2.bpl_11.smt2,UNKNOWN,10028,23170,UNKNOWN,10036,57300,UNKNOWN,10041,57400
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_init1_ground.i_3_2_2.bpl_11.smt2,UNKNOWN,10023,22390,UNKNOWN,10040,56460,UNKNOWN,10028,56370
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_sum60.i_5_6_5.bpl_5.smt2,UNKNOWN,10040,34340,UNKNOWN,10039,76370,UNKNOWN,10032,77470
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copyInitSum2_ground.i_3_2_2.bpl_7.smt2,UNKNOWN,10040,26590,UNKNOWN,10044,61350,UNKNOWN,10028,61150
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,SAT,5005,52000,SAT,4668,96960,SAT,5755,97720
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_9nodes.abstract.induct.smt2,UNKNOWN,10059,38760,UNKNOWN,10031,78610,UNKNOWN,10047,79900
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gulwani.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,UNSAT,1639,83060,UNSAT,2412,158030,UNSAT,2367,160460
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_15nodes.bug.induct.smt2,UNKNOWN,10038,63130,UNKNOWN,10033,107100,UNKNOWN,10039,108180
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_4-phaseTemplate.smt2,SAT,4827,130169,SAT,5076,225740,SAT,5501,230340
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_10nodes.abstract.induct.smt2,UNKNOWN,10028,40610,UNKNOWN,10022,81500,UNKNOWN,10035,82960
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_15nodes.abstract.induct.smt2,UNKNOWN,10039,61460,UNKNOWN,10053,107220,UNKNOWN,10031,109770
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/CooperatingT2_consts1.bpl_Iteration1_Lasso_6-phaseTemplate.smt2,SAT,555,29160,SAT,696,67010,SAT,674,67410
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_8nodes.abstract.induct.smt2,UNKNOWN,10041,36160,UNKNOWN,10032,75840,UNKNOWN,10027,75510
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_12nodes.abstract.induct.smt2,UNKNOWN,10047,52930,UNKNOWN,10055,97150,UNKNOWN,10033,96240
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/MenloPark.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,SAT,7859,43870,SAT,7244,86280,SAT,8828,86720
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_11nodes.abstract.induct.smt2,UNKNOWN,10059,46030,UNKNOWN,10036,88770,UNKNOWN,10035,88840
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_14nodes.abstract.induct.smt2,UNKNOWN,10042,57170,UNKNOWN,10034,105940,UNKNOWN,10027,108740
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/tta_startup/simple_startup_7nodes.abstract.induct.smt2,UNKNOWN,10034,32470,UNKNOWN,10029,70470,UNSAT,9900,71050
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2,SAT,8184,64040,SAT,7929,116410,SAT,8247,117680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/GcdNew.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10059,159660,UNKNOWN,10048,315420,UNKNOWN,10050,317980
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10040,70950,UNKNOWN,10038,125590,UNKNOWN,10027,126820
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Loop_6-phaseTemplate.smt2,UNKNOWN,10038,102490,UNKNOWN,10061,173030,UNKNOWN,10054,174210
