path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_NPT_2.smt2,SAT,895,27960,SAT,782,62700
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2-partial-undef/gcc/204_gcc.smt2,UNSAT,3416,31250,UNSAT,3408,76760
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2/ph7/708_ph7.smt2,SAT,7376,130699,SAT,476,137940
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/ecc/com.galois.ecc.P384ECC64.verifySignature.short.smt2,UNSAT,4518,37480,UNSAT,4769,77630
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2-partial-undef/sqlite3/891_sqlite3.smt2,UNKNOWN,10007,42520,SAT,117,61410
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20210301-Alive2/sqlite3/906_sqlite3.smt2,UNKNOWN,10010,73520,SAT,2190,78910
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/ecc/com.galois.ecc.P384ECC64.ec_full_sub2.short.smt2,UNSAT,7965,81730,UNSAT,8235,136070
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/ecc/com.galois.ecc.P384ECC64.ec_full_sub3.short.smt2,UNSAT,9032,109340,UNSAT,9270,173810
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20231002-nysm/sha512_block_data_order_one_block_correct_fn_calls_equal_no_rewrite.smt2,UNKNOWN,10009,248630,UNKNOWN,10008,248650
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20231002-nysm/sha512_block_armv8_one_block_correct_fn_calls_equal_no_rewrite.smt2,UNKNOWN,10011,129330,UNKNOWN,10008,129350
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20231002-nysm/sha512_block_armv8_loop_inductive_invariant_no_rewriteLoopInductive.smt2,UNKNOWN,10012,255670,UNKNOWN,10008,255690
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/VexRiscv-regch0-20-compact-mem.smt2,UNKNOWN,10013,78830,UNKNOWN,10014,148010
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/VexRiscv-regch0-15-compact-mem.smt2,UNKNOWN,10015,63190,UNKNOWN,10014,123550
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-mem.smt2,UNKNOWN,10017,141100,UNKNOWN,10016,279740
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/VexRiscv-regch0-30-compact-mem.smt2,UNKNOWN,10015,122380,UNKNOWN,10020,209450
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutAX_QF_AUFBV_NONINCR.smt2,UNKNOWN,10016,200710,UNKNOWN,10021,399750
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/picorv32-check-compact-mem.smt2,UNKNOWN,10015,126160,UNKNOWN,10024,243610
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Gonzalvez/opStructure_NPT_1.smt2,UNKNOWN,10029,67310,UNKNOWN,10012,105230
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/20231002-nysm/sha512_block_data_order_loop_inductive_invariant_no_rewriteLoopInductive.smt2,UNKNOWN,10035,134000,UNKNOWN,10010,264170
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2018E/picorv32-pcregs-compact-mem.smt2,UNKNOWN,10026,105250,UNKNOWN,10020,206130
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutCY_QF_AUFBV_NONINCR.smt2,UNKNOWN,10029,130520,UNKNOWN,10020,279410
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/ecc/com.galois.ecc.P384ECC64.ec_full_sub1.short.smt2,UNKNOWN,10038,101660,UNKNOWN,10016,153780
/home/ceisenhofer/SMTLIB/BenchMin/QF_AUFBV/2019-Wolf-fmbench/2019A/picorv32_mutBY_QF_AUFBV_NONINCR.smt2,UNKNOWN,10027,135480,UNKNOWN,10024,284090
