path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10 result,hybrid-10 time,hybrid-10 memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10991.smt2,UNSAT,71,19730,UNSAT,92,19750
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14933.smt2,SAT,59,19090,SAT,68,51920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13952.smt2,UNSAT,39,17900,UNSAT,48,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13682.smt2,UNSAT,68,19350,UNSAT,87,52210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11867.smt2,SAT,43,17900,SAT,52,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08162.smt2,UNSAT,139,20830,UNSAT,151,53790
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11903.smt2,SAT,88,20370,SAT,87,52290
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09094.smt2,UNSAT,55,17900,UNSAT,55,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08006.smt2,SAT,95,21550,SAT,164,54320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10641.smt2,SAT,56,20220,SAT,87,53070
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13836.smt2,UNSAT,51,17900,UNSAT,60,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05284.smt2,SAT,71,19400,SAT,71,52160
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02149.smt2,SAT,87,18790,SAT,66,51520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07697.smt2,UNSAT,2327,78240,UNSAT,2728,111410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00216.smt2,SAT,791,35490,SAT,619,68080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15671.smt2,SAT,255,21720,SAT,327,54500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03313.smt2,SAT,87,20370,SAT,111,53180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14857.smt2,UNSAT,251,27160,UNSAT,408,60350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01226.smt2,SAT,23,18690,SAT,61,51400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03277.smt2,SAT,53,19300,SAT,100,52100
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01342.smt2,SAT,123,22440,SAT,147,55090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06323.smt2,UNSAT,63,18000,UNSAT,51,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04216.smt2,SAT,79,18890,SAT,68,51600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12610.smt2,UNSAT,187,25750,UNSAT,301,58760
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05128.smt2,SAT,51,18690,SAT,58,51460
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10725.smt2,SAT,331,24630,SAT,331,57590
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04372.smt2,SAT,44,17800,SAT,58,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06247.smt2,SAT,116,22100,SAT,126,54810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02381.smt2,SAT,115,21830,SAT,131,54610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00118.smt2,SAT,171,23620,SAT,203,56140
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11534.smt2,SAT,58,18990,SAT,83,51740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15596.smt2,SAT,55,17900,SAT,60,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11450.smt2,UNSAT,43,17900,UNSAT,48,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13401.smt2,SAT,83,19650,SAT,88,52470
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09373.smt2,UNSAT,68,19580,UNSAT,47,19600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08129.smt2,SAT,32,17900,SAT,23,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14460.smt2,UNSAT,64,19840,UNSAT,59,19860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14504.smt2,UNSAT,55,17990,UNSAT,40,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09217.smt2,UNSAT,54,19230,UNSAT,56,19220
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13919.smt2,SAT,205,21120,SAT,96,53310
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02102.smt2,SAT,578,34540,SAT,715,66990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14787.smt2,SAT,447,32140,SAT,435,64610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07179.smt2,SAT,230,23080,SAT,240,55860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08285.smt2,SAT,136,21640,SAT,183,54560
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11698.smt2,SAT,103,20290,SAT,114,53150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13565.smt2,SAT,230,21540,SAT,283,54340
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12493.smt2,SAT,131,22740,SAT,135,55410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15202.smt2,SAT,100,21520,SAT,112,54210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14978.smt2,SAT,183,23100,SAT,188,55960
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14058.smt2,UNSAT,99,21520,UNSAT,176,54500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10356.smt2,SAT,108,20650,SAT,144,53420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10232.smt2,UNSAT,27,19820,UNSAT,84,19840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06605.smt2,SAT,2764,99830,SAT,3346,130720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11948.smt2,UNSAT,383,23630,UNSAT,412,56700
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11068.smt2,SAT,94,21800,SAT,91,54540
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12263.smt2,UNSAT,63,18000,UNSAT,47,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07859.smt2,UNSAT,61,19010,UNSAT,52,19030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05474.smt2,SAT,47,18550,SAT,52,51330
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13039.smt2,SAT,98,20500,SAT,112,53270
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09583.smt2,UNSAT,200,22390,UNSAT,298,55330
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03487.smt2,SAT,79,19100,SAT,72,51810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12307.smt2,SAT,356,21530,SAT,167,52840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08475.smt2,SAT,274,24010,SAT,400,56650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05808.smt2,SAT,87,19090,SAT,175,51890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05510.smt2,SAT,79,18690,SAT,147,51430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08511.smt2,SAT,355,26890,SAT,448,59460
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02571.smt2,SAT,82,20070,SAT,85,52810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02869.smt2,SAT,55,18750,SAT,67,51470
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00444.smt2,SAT,76,20090,SAT,103,52910
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00838.smt2,SAT,64,19940,SAT,83,52740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00520.smt2,SAT,121,19580,SAT,163,52320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10893.smt2,UNSAT,3389,31740,UNSAT,4128,66380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13116.smt2,UNSAT,40,17990,UNSAT,40,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04582.smt2,SAT,72,22090,SAT,63,52740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11147.smt2,SAT,83,20500,SAT,91,53370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15366.smt2,UNSAT,483,22980,UNSAT,587,56210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10279.smt2,SAT,54,18990,SAT,79,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02415.smt2,SAT,213,21340,SAT,109,53770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07541.smt2,SAT,388,27660,SAT,207,60150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11023.smt2,UNSAT,86,20470,UNSAT,91,53440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03132.smt2,SAT,1335,52290,SAT,2031,84070
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08792.smt2,SAT,135,21980,SAT,140,54640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15249.smt2,UNSAT,43,17990,UNSAT,48,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13072.smt2,SAT,79,19510,SAT,91,52270
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14177.smt2,UNSAT,47,18000,UNSAT,55,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09664.smt2,UNSAT,51,17900,UNSAT,71,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08926.smt2,SAT,63,19590,SAT,91,52450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12228.smt2,SAT,195,21080,SAT,175,53840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01731.smt2,SAT,71,20020,SAT,92,52730
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09700.smt2,SAT,144,21290,SAT,163,53510
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00917.smt2,SAT,51,18700,SAT,79,51530
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12184.smt2,UNSAT,221,22340,UNSAT,130,55380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02946.smt2,SAT,87,21200,SAT,115,53810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08842.smt2,SAT,132,22820,SAT,158,55490
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06880.smt2,SAT,91,19920,SAT,112,52690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03760.smt2,SAT,59,18890,SAT,92,51590
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06598.smt2,UNSAT,63,19780,UNSAT,108,52710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02822.smt2,SAT,111,19910,SAT,111,52180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05793.smt2,SAT,67,19180,SAT,87,51990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01985.smt2,SAT,58,17800,SAT,59,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00873.smt2,SAT,63,19450,SAT,75,52250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03604.smt2,SAT,155,21320,SAT,84,52450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06634.smt2,UNSAT,43,17900,UNSAT,51,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05843.smt2,SAT,98,21470,SAT,114,54290
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06750.smt2,UNSAT,43,17800,UNSAT,63,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07812.smt2,UNSAT,155,21550,UNSAT,143,54650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01655.smt2,SAT,207,25750,SAT,231,58580
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04701.smt2,SAT,88,19520,SAT,103,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02696.smt2,SAT,119,21670,SAT,184,54440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03034.smt2,SAT,71,18700,SAT,75,51530
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01065.smt2,SAT,64,18790,SAT,68,51540
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04665.smt2,SAT,259,20910,SAT,263,53620
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07096.smt2,UNSAT,59,19260,UNSAT,67,19280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01101.smt2,SAT,47,17800,SAT,51,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03150.smt2,SAT,72,19210,SAT,83,52100
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06160.smt2,UNSAT,35,18000,UNSAT,47,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05927.smt2,SAT,90,20450,SAT,183,53170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03398.smt2,SAT,40,18680,SAT,66,51190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04055.smt2,SAT,55,19580,SAT,68,52440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13642.smt2,SAT,43,18000,SAT,48,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00193.smt2,SAT,55,18650,SAT,68,51330
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12418.smt2,UNSAT,36,17900,UNSAT,55,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06004.smt2,SAT,75,20220,SAT,96,53180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10835.smt2,UNSAT,40,17990,UNSAT,42,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12864.smt2,UNSAT,47,17900,UNSAT,51,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13726.smt2,SAT,35,17800,SAT,48,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10951.smt2,UNSAT,59,19130,UNSAT,67,19150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11777.smt2,UNSAT,47,17900,UNSAT,52,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14232.smt2,UNSAT,2631,39410,UNSAT,3061,72680
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10681.smt2,UNSAT,36,18000,UNSAT,55,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11613.smt2,SAT,115,20840,SAT,128,53640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12614.smt2,UNSAT,6796,57720,UNSAT,7627,91900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10449.smt2,UNSAT,151,21610,UNSAT,125,54610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15961.smt2,UNSAT,51,17900,UNSAT,71,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09054.smt2,UNSAT,37,17800,UNSAT,47,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13992.smt2,UNSAT,49,17900,UNSAT,31,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04131.smt2,SAT,239,20380,SAT,263,53240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14747.smt2,UNSAT,71,19320,UNSAT,59,19340
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15479.smt2,UNSAT,55,19450,UNSAT,51,19470
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15805.smt2,SAT,87,19700,SAT,112,52570
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05320.smt2,SAT,51,18590,SAT,63,51280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14897.smt2,SAT,175,24390,SAT,187,57300
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09130.smt2,SAT,91,20520,SAT,100,53240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07215.smt2,UNSAT,67,20210,UNSAT,79,20230
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01382.smt2,SAT,63,18790,SAT,83,51520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07976.smt2,SAT,419,28830,SAT,655,61610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05244.smt2,SAT,44,18690,SAT,70,51390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02225.smt2,SAT,59,19100,SAT,79,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12900.smt2,SAT,267,25940,SAT,256,58710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02189.smt2,SAT,103,20690,SAT,108,53420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02341.smt2,SAT,63,18990,SAT,87,51750
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00310.smt2,SAT,55,18790,SAT,72,51460
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06287.smt2,SAT,55,19640,SAT,72,52350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11490.smt2,SAT,60,19420,SAT,78,52390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00274.smt2,SAT,119,21810,SAT,155,54570
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15556.smt2,UNSAT,63,20210,UNSAT,67,20230
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08245.smt2,UNSAT,103,20640,UNSAT,99,53590
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11988.smt2,UNSAT,67,19810,UNSAT,79,52750
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08321.smt2,SAT,83,20390,SAT,100,53100
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07371.smt2,SAT,215,23040,SAT,295,55890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12537.smt2,SAT,67,19390,SAT,66,52190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11658.smt2,SAT,87,20010,SAT,83,52860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14668.smt2,SAT,215,23130,SAT,96,53030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12453.smt2,SAT,139,23420,SAT,143,56370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11260.smt2,UNSAT,75,19940,UNSAT,67,19960
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15432.smt2,UNSAT,178,21640,UNSAT,204,54670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13609.smt2,SAT,148,20770,SAT,131,53210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13231.smt2,UNSAT,44,18000,UNSAT,52,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11304.smt2,UNSAT,64,18990,UNSAT,47,19010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14098.smt2,UNSAT,66,17900,UNSAT,40,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13355.smt2,UNSAT,67,19600,UNSAT,64,19620
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09543.smt2,UNSAT,42,18000,UNSAT,60,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10396.smt2,SAT,59,17990,SAT,40,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10566.smt2,SAT,163,20950,SAT,171,53700
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07581.smt2,UNSAT,41,17900,UNSAT,45,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08809.smt2,SAT,1767,39670,SAT,1587,72120
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14334.smt2,UNSAT,115,22020,UNSAT,123,55140
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03447.smt2,SAT,39,18590,SAT,61,51370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00728.smt2,SAT,66,18690,SAT,48,51410
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01572.smt2,SAT,64,18790,SAT,59,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07899.smt2,UNSAT,58,20130,UNSAT,65,20150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04542.smt2,SAT,51,18650,SAT,58,51400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02779.smt2,SAT,65,18550,SAT,78,51350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03523.smt2,SAT,123,22210,SAT,158,54810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05718.smt2,SAT,68,19970,SAT,106,52770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10402.smt2,UNSAT,368,24400,UNSAT,387,57350
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14250.smt2,UNSAT,240,22090,UNSAT,326,55150
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06513.smt2,SAT,49,19200,SAT,130,52030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14013.smt2,SAT,1263,42480,SAT,1399,74800
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01416.smt2,SAT,438,23090,SAT,67,52190
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14623.smt2,SAT,630,30460,SAT,755,62900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06477.smt2,UNSAT,59,19910,UNSAT,72,19930
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00484.smt2,SAT,123,21860,SAT,148,54560
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08636.smt2,SAT,47,19080,SAT,83,51950
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09810.smt2,SAT,49,17900,SAT,53,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09508.smt2,SAT,75,19540,SAT,81,52400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08752.smt2,UNSAT,63,19540,UNSAT,87,52430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04426.smt2,SAT,201,23360,SAT,78,52670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12020.smt2,UNSAT,37,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09974.smt2,SAT,86,20910,SAT,121,53820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10115.smt2,SAT,47,17900,SAT,39,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07749.smt2,SAT,269,24350,SAT,281,57220
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05753.smt2,SAT,41,18860,SAT,57,51510
